date,city,window,actual,observed,Naive (last value),Seasonal naive (weekly),Seasonal naive (annual),ARIMA,SARIMA,Holt-Winters,LSTM,XGBoost,Prophet
2019-10-08,Chennai,2,36.56,True,47.39999999999999,41.82,36.11,35.12168853266614,38.26306210214828,38.32079753883324,42.969134390158025,36.582123612800295,31.154204069863297
2019-10-09,Chennai,2,24.5,True,47.39999999999999,32.39999999999999,61.00000000000001,34.522522311145224,39.11942681791652,35.4572987110577,44.1485378199908,42.71053212190218,30.93467865431543
2019-10-10,Chennai,2,21.13,True,47.39999999999999,31.1,70.42000000000003,34.23123562530513,39.691685119574565,35.05334897333269,44.46605773984643,41.56760959909526,32.412208747339164
2019-10-11,Chennai,2,21.2,True,47.39999999999999,23.490000000000002,53.49,34.125059310410926,40.65426382718065,36.137520808979566,45.208441713959736,39.79720744570724,34.15364439997633
2019-10-12,Chennai,2,16.34,True,47.39999999999999,47.39999999999999,48.26,34.13113626356467,39.953573926503225,36.13259344192001,45.53981057717183,37.82266445108298,34.65703284557317
2019-10-13,Chennai,2,14.93,True,47.39999999999999,25.869999999999997,39.70000000000001,34.205478011238384,40.678202425337666,35.18232290663506,45.35093732544129,38.23405711838283,33.79707063915306
2019-10-14,Chennai,2,21.14,True,47.39999999999999,23.020000000000003,40.739999999999995,34.321235983920964,41.2109191066297,36.65742460037793,46.18442738078614,49.76550084641541,34.93417730568771
2019-10-15,Chennai,2,20.33,True,47.39999999999999,41.82,40.91,34.46191206320002,41.66328984031034,38.32079753883324,45.60782775295323,55.07555735631577,38.235501316843774
2019-10-16,Chennai,2,17.58,True,47.39999999999999,32.39999999999999,29.820000000000007,34.61732644052704,42.085234221941235,35.4572987110577,44.448884337512055,56.23968261265316,37.862182140743386
2019-10-17,Chennai,2,30.95,True,47.39999999999999,31.1,33.849999999999994,34.78118251285838,42.49159786504494,35.05334897333269,46.87809324374016,54.802817441391,39.42387757887413
2019-10-18,Chennai,2,32.0,True,47.39999999999999,23.490000000000002,31.599999999999994,34.94958039311551,42.887138447582025,36.137520808979566,46.58201783189251,55.77236214745612,41.15485310530919
2019-10-19,Chennai,2,31.76,True,47.39999999999999,47.39999999999999,39.650000000000006,35.120103334560035,43.2736587085763,36.13259344192001,48.316266245675216,59.99894281067194,41.257687751572
2019-10-20,Chennai,2,35.03,True,47.39999999999999,25.869999999999997,66.16999999999999,35.291253889174655,43.652043187474334,35.18232290663506,49.3137269312391,57.92965768849552,39.64600152014573
2019-10-21,Chennai,2,26.55,True,47.39999999999999,23.020000000000003,65.55000000000001,35.462105009796616,44.02284572076066,36.65742460037793,49.86747545746945,57.723401285433845,40.2713757449408
2019-10-22,Chennai,2,28.47,True,47.39999999999999,41.82,168.81000000000006,35.63208381359945,44.386464843776054,38.32079753883324,50.575277289879146,63.42855320858915,43.216362753128756
2019-10-23,Chennai,2,40.0,True,47.39999999999999,32.39999999999999,73.57,35.80083743628051,44.743201550937215,35.4572987110577,52.3943104142836,64.94904186942036,41.8999026302431
2019-10-24,Chennai,2,35.34,True,47.39999999999999,31.1,76.77000000000001,35.96814976449258,45.09328298398975,35.05334897333269,52.05555727939831,57.735387150377356,42.65546281809561
2019-10-25,Chennai,2,46.48,True,47.39999999999999,23.490000000000002,72.83000000000003,36.1338897316518,45.43687579333505,36.137520808979566,53.184537628045284,56.37470129726315,43.500198914734646
2019-10-26,Chennai,2,95.49,True,47.39999999999999,47.39999999999999,72.23999999999997,36.297979205673805,45.77409595377936,36.13259344192001,51.85137308573993,54.71890304619357,42.58929747453361
2019-10-27,Chennai,2,153.73,True,47.39999999999999,25.869999999999997,61.50000000000002,36.46037304159338,46.10501700585598,35.18232290663506,53.8302566763628,55.00944429871782,39.973606159889826
2019-10-28,Chennai,2,54.13,True,47.39999999999999,23.020000000000003,59.78999999999998,36.62104668877816,46.42967732806332,36.65742460037793,53.66963090980053,56.18757479058475,39.68215214857309
2019-10-29,Chennai,2,31.22,True,47.39999999999999,41.82,75.14999999999999,36.77998849003369,46.74808665514976,38.32079753883324,53.93731926466622,58.313453441444544,41.66378676195182
2019-10-30,Chennai,2,34.65,True,47.39999999999999,32.39999999999999,34.50999999999999,36.93719489475007,47.060231943568354,35.4572987110577,52.072132582653694,55.560844024820355,39.57802735570774
2019-10-31,Chennai,2,87.99,True,47.39999999999999,31.1,28.159999999999997,37.09266748190013,47.366082649430915,35.05334897333269,53.246686684463576,57.51619260323834,39.55416430673072
2019-11-01,Chennai,2,40.78,True,47.39999999999999,23.490000000000002,27.630000000000003,37.24641110708874,47.66559547073584,36.137520808979566,53.28220113143097,58.76463196296005,39.688467904022964
2019-11-02,Chennai,2,34.45,True,47.39999999999999,47.39999999999999,28.57999999999999,37.39843274771891,47.95871859859117,36.13259344192001,55.01425942024952,57.96937615633201,38.32548097872489
2019-11-03,Chennai,2,70.95,True,47.39999999999999,25.869999999999997,35.599999999999994,37.54874078174936,48.2453955171623,35.18232290663506,55.38337944400845,56.440426407199574,35.57213308356426
2019-11-04,Chennai,2,115.35,True,47.39999999999999,23.020000000000003,86.20999999999995,37.69734453576848,48.525568387930875,36.65742460037793,55.92988438358838,55.41127598781177,35.027558611555264
2019-06-08,Chennai,3,55.84,True,42.32000000000001,45.730000000000004,36.28,45.56357863243573,47.99934650427147,49.30568876385886,50.56185625412203,46.93649432318694,40.19464362289348
